,0,1
0,5457.561174140963,0.020066914460836964
1,5578.094617129423,0.019771379447112086
2,6873.3073380763235,0.019519606139738844
3,5839.051145018626,0.019803607426610782
4,4068.7799150937126,0.020533566531955653
5,7946.582776644529,0.019363889143276487
6,9405.570543493212,0.018659779045837703
7,6367.064783694512,0.019487287086597953
8,5803.177942093796,0.020166414187816843
9,5883.8211718667,0.020397452189813845
10,9587.952391993495,0.01869544036734017
11,6096.978697481549,0.019425394786988053
12,4719.764203266816,0.020704820937618343
13,6352.249078483236,0.020277697367506686
14,8742.728773385417,0.018601959234720283
15,8094.474437870417,0.018563170458195905
16,7266.335258594751,0.02005956864843858
17,10460.901031375775,0.01785438229218613
18,6803.76750056399,0.020110948368507717
19,4955.775726830882,0.02072997369279712
20,5693.815866730827,0.01998006805361523
21,4328.8473611816125,0.02075292140451351
22,7402.321853700393,0.019544625368007294
23,4095.0812647370863,0.020682329482556334
24,5825.911297385721,0.01968455323336001
25,6735.426795957796,0.019168196935394486
26,7903.719849016539,0.019853262876778792
27,6590.565041702706,0.019457383472582798
28,4782.488397677792,0.02026629428590968
29,5274.246194581897,0.020365488342991317
30,10327.906532479605,0.0179455065616853
31,7596.491726023413,0.018976211926289992
32,6398.281713207065,0.019604277796465428
33,4623.74909158414,0.020536328648651028
34,6433.738125092319,0.018949437498098524
35,10844.812872325845,0.01788410755178245
36,4440.635229289796,0.02037010652120935
37,4104.222699187593,0.020453881840778173
38,5329.546643725367,0.02023250302308811
39,3595.65780646032,0.020339658866726475
40,8337.686111599161,0.019374056058498512
41,7615.300693067495,0.01934375609830241
42,7864.0182934820195,0.018961173385043814
43,5915.307705829445,0.01992359823840411
44,4363.790636752214,0.020946264610957586
45,6232.989006270709,0.019570581575799755
46,5082.701500895806,0.01890671450738537
47,4971.973519361161,0.019560083293601597
48,9030.314422736377,0.019198040077562793
49,7566.557450199728,0.018743636735324122
50,7121.136826512088,0.019589006528150973
51,5894.880650373391,0.02006448312269817
52,4485.511045043326,0.020441736939808757
53,11397.414310435308,0.01769903872109735
54,6368.750663219542,0.01990085124577926
55,7088.392345654361,0.020034671056874606
56,7238.140051882863,0.01935591069800081
57,3962.096671614765,0.02083157080804275
58,4766.599503979459,0.019747959130140397
59,7354.69975108371,0.0191248125744785
60,5413.981241311142,0.020139376189153735
61,8194.684886443198,0.019824170773122523
62,5965.909627175394,0.020516701771474986
63,4065.770234150681,0.020502191365068926
64,5737.711250457443,0.019909646804679427
65,4406.879761021825,0.01994039245596185
66,8189.999122968329,0.019421931775105632
67,5991.692662079791,0.020139006298382816
68,5437.063156722109,0.01929879552398668
69,5165.80823565768,0.020074320402533465
70,4202.819059529082,0.02070900962000347
71,4740.567509320921,0.020253147375631
72,6215.080521267894,0.02012469771025834
73,7044.584070024818,0.020117247754412832
74,6665.578193173922,0.019516314569109204
75,5524.244414391072,0.020116508827097195
76,7165.693491221323,0.020084953705103062
77,5659.773220186713,0.019886115082079315
78,4449.401818730816,0.020305108409679685
79,7068.245965597551,0.02012358349800892
80,8589.092490066703,0.019536002292266676
81,5722.087380231309,0.020399690649230043
82,4698.379633211883,0.02030389273795817
83,4422.774870707387,0.020875864021191345
84,4660.877588436314,0.02091781516202573
85,5841.739824629661,0.019866591744342237
86,6034.089070525637,0.01985801293186991
87,8602.734701185345,0.019155900249479788
88,5543.494489937163,0.018734476378970914
89,9299.187845248587,0.01888423745606387
90,3756.711491937234,0.021024300321932494
91,7516.635057770753,0.01921857471526594
92,6246.71131932835,0.018608740844077196
93,7945.285344609498,0.018756498705970306
94,5218.077713818815,0.020260224327136638
95,4556.8796785648865,0.02004836144623301
96,4681.448677576792,0.01938749100688643
97,4018.3486137284326,0.020527529215947006
98,5992.814363669386,0.020339233944659123
99,4847.189848898702,0.019870408526306723
100,9366.012619207184,0.019222411768162685
101,4895.666732410157,0.020250083003509927
102,7613.73760647857,0.01984564210096173
103,6270.839313320185,0.020123998614263682
104,7450.209340710147,0.018678726128444442
105,4026.5592210741606,0.02058252458971701
106,6314.750249628861,0.019770723631116406
107,8235.344179926284,0.019792063495876012
108,3726.3912316289693,0.020659638571920106
109,5602.203791754144,0.01919039595861023
110,5460.729200042963,0.019692842235616077
111,7781.822643717151,0.01915873678366119
112,5950.032773480018,0.019255565680862993
113,7623.339012159342,0.0195534345567565
114,3707.581226005291,0.020867199875801143
115,4315.881146490786,0.02019094073884257
116,8438.041563204522,0.018754208026304196
117,6610.542583570633,0.019881515439957715
118,4682.6542129164245,0.020749001855835933
119,6194.484363476781,0.019072932261425278
120,5757.576586808304,0.020143090596295477
121,4325.73625509871,0.019755134643243386
122,3615.99928193853,0.021006744747511536
123,6242.186124314574,0.019586885728804234
124,4653.814782288905,0.02052779095456735
125,7417.475866368646,0.0200774062287442
126,6370.377325432066,0.02020513298992796
127,5108.539662594326,0.01993845424134347
128,5901.438989122018,0.01881377798289557
129,5277.324039201462,0.019876481037340646
130,4268.116932511573,0.02058742824731961
131,4223.549394616026,0.02057617058843984
132,7661.758668276463,0.018177799474775963
133,6606.855784355039,0.01950190639453832
134,4669.149925499074,0.020400896021852608
135,8053.025661701738,0.0199113302240199
136,10122.231090610923,0.018034998584514038
137,4059.2744072805285,0.02095992822768787
138,4971.12740156612,0.02017358173215621
139,8669.367170557365,0.019404520887470966
140,4309.934781240383,0.020446236356703746
141,5923.883584876631,0.02053415630902976
142,11322.692396094584,0.017921739776056305
143,5730.6915057130145,0.020036231043971488
144,4955.6680711295585,0.020101750352584203
145,3958.576050831859,0.0210022476257203
146,6582.376721579244,0.020261624456234136
147,6611.700373457773,0.019850224166114316
148,7031.424147133656,0.019996865679649117
149,4460.077678765375,0.02045398876534445
150,6489.635685910952,0.018807549896109946
151,7151.886398781809,0.018926100358399544
152,6818.102606328488,0.01927478165153843
153,8371.44039352813,0.018376341452954414
154,6187.110880892076,0.01997084668559616
155,9630.812881289756,0.018872077336120955
156,7631.8791814501155,0.019456114779382014
157,7420.541237692278,0.018949633089311843
158,6113.892936149666,0.019009477921066095
159,4659.281142586159,0.020353758872922414
160,4687.653110352778,0.019539987452313164
161,4460.108162700868,0.019542523861612416
162,5159.29057829111,0.01997021686544011
163,6241.269671149501,0.020294806895375016
164,6261.791253073555,0.019368294980091537
165,7422.38057817715,0.019868477399869154
166,6630.2370703806,0.01959490795074514
167,7437.344222234563,0.018995450384312048
168,4589.874725369629,0.02056955581059408
169,3772.3313778927227,0.0207196062059475
170,5670.854902333907,0.02028550667079305
171,9389.961566728802,0.018724361403577607
172,7916.478326480315,0.019672335066997327
173,7741.78068367231,0.019492556787612185
174,4790.746558740589,0.020574744634876598
175,8156.261152918675,0.018640119183020536
176,4123.184613765693,0.021004604347835364
177,7134.504212773838,0.018622346438972124
178,5898.825059183674,0.01915464672181248
179,5587.932381214569,0.01975222749102176
180,8632.839919463182,0.019074905586550756
181,8111.526972345232,0.01939822189115436
182,10993.738349807134,0.018276147194768604
183,5435.589932780684,0.019491667151619776
184,5310.562570749586,0.02044030694633878
185,4352.561632627176,0.020452742657403006
186,6468.0619345853665,0.01839189301136551
187,4957.031717482732,0.01974965254331701
188,7062.022484147853,0.01867272924192735
189,6833.703931649021,0.01967654204759767
190,6809.873889278846,0.018349819328251946
191,5095.5192024432745,0.020412655984816633
192,5204.036512854309,0.01994950792276686
